Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
41,33,আমি তোমার প্রেমে পড়ে দুনিয়া ভুলে গেছি,GMC Sohan Official & Arpita Majumder,5,https://www.youtube.com/watch?v=dYHdeYOyrLA
42,20,MONTAGEM RUGADA,cape & JXNDRO & Sayfalse,2,https://www.youtube.com/watch?v=Hd5nXTyaXZg
43,n/a,Vamos A Bailar,Yerba Brava,4,https://www.youtube.com/watch?v=Xw6GEzKiseA
44,n/a,Dhamaka,Pawan Singh & Shilpi Raj & Shubham Raj,1,https://www.youtube.com/watch?v=n-zc1_ebv9Y
45,n/a,Mile Aawa Naya Saal Pa,Arvind Akela Kallu Ji,1,https://www.youtube.com/watch?v=wLq183D8Cak
46,n/a,Yiwang Yiwang Dou Yiwang,Guo Yichen,1,https://www.youtube.com/watch?v=-YqrktFWfX8
47,n/a,FUNK SIGILO,h6itam,10,https://www.youtube.com/watch?v=vEnSsrB2K9g
48,n/a,Impacto (feat. Denise Gutiérrez),Enjambre,1,https://www.youtube.com/watch?v=iFszsjn8u8U
49,n/a,Dhurandhar - Title Track,Shashwat Sachdev & Hanumankind & Jasmine Sandlas & Sudhir Yaduvanshi & Charanjit Ahuja & Mohammad Sadiq & Ranjit Kaur & Babu Singh Maan,1,https://www.youtube.com/watch?v=1a5nyrMtRsk
50,36,CALA BOCA PXTA (Slowed),2KE,6,https://www.youtube.com/watch?v=41YgysLhOK8
