Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
30,28,Mashooqa,Pritam & Mahmood & Raghav Chaitanya & Amitabh Bhattacharya & Ruaa Kayy,2,https://www.youtube.com/watch?v=7jMzMXpSOjs
31,38,Gehra Hua,Shashwat Sachdev & Arijit Singh & Irshad Kamil & Armaan Khan,16,https://www.youtube.com/watch?v=GX9x62kFsVU
32,32,Kicau Mania,Ndarboy Genk & Banditoz Yaow 86 & BoyCord,11,https://www.youtube.com/watch?v=EngPsM8VnzM
33,22,Miss You,Oliver Tree & Robin Schulz,2,https://www.youtube.com/watch?v=BX0lKSa_PTk
34,27,Six Seven,Laurinha Costa & Dj Cabello & Dj Tchouzen & SoundMusic Original,12,https://www.youtube.com/watch?v=Md7kqHsWWs4
35,42,Odnogo (legendaris ultrafunk remix),DJ BRATT,2,https://www.youtube.com/watch?v=LTTUkVKcuRg
36,n/a,snow elves,galen tipton,4,https://www.youtube.com/watch?v=EV4eP_6xB_U
37,n/a,Gata Only,FloyyMenor & Cris MJ,17,https://www.youtube.com/watch?v=-r687V8yqKY
38,21,440 Volt ,Vishal-Shekhar & Salman Khan,3,https://www.youtube.com/watch?v=I3IyUUXTu1c
39,46,FUNK ABNORMAL (SLOWED),DJ V12 & SXID,7,https://www.youtube.com/watch?v=dWXMw_jOtSI
40,n/a,4 Sal Bad,Vinay Tiwari,1,https://www.youtube.com/watch?v=ce9Ks_mnSy8
41,n/a,LET ME DRIVE FUNK,DJ VRK & DJ TUUV & ahh,1,https://www.youtube.com/watch?v=iQKXrPZ-P5k
42,n/a,Menteri Durmagati,KAJAWI,1,https://www.youtube.com/watch?v=Fgk8dNmPgL0
43,26,हीरो Vs विलेन,Raushan Rohi,3,https://www.youtube.com/watch?v=8Fd4gNFYJZ8
44,50,Case Teri Rani Ladegi,Khesari Lal Yadav & Srishti Bharti,2,https://www.youtube.com/watch?v=2vYyHb34upc
45,n/a,ब्रांड हऊ मजनुआ,Ashish Yadav & Khushi Kakkar,1,https://www.youtube.com/watch?v=ya1tkd4Vyrw
46,34,Deewana Deewana Main Tera,Kumar Sanu & Sadhana Sargam & Anu Malik,6,https://www.youtube.com/watch?v=wj5CAqdvteE
47,43,Meow Meow (Slowed),heapper & ahh,8,https://www.youtube.com/watch?v=8WYa13TQND4
48,49,Naam Tera,Ndee Kundu,2,https://www.youtube.com/watch?v=fEaF31ojyjQ
49,n/a,Main Yahaan Hoon,Udit Narayan,3,https://www.youtube.com/watch?v=m6Y8xEfyXTs
50,n/a,Coração Maloqueiro,Mc Bruninho & Vitinho Ferrari,1,https://www.youtube.com/watch?v=qlS__9v8-Wg
