Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
37,22,Orang Baru Lebe Gacor,Ecko Show & Juan Reza & Chesylino,10,https://www.youtube.com/watch?v=0VOhIR3bnXY
38,n/a,Internet Girl,KATSEYE,1,https://www.youtube.com/watch?v=5q9EjSUovc4
39,34,Manasha,Ashreveal,6,https://www.youtube.com/watch?v=G58pphuWFwo
40,33,AGUS FUNK (ULTRA SLOWED),ghozx & DJ VIBER & XENO XID,14,https://www.youtube.com/watch?v=0H2-Lz3mykM
41,28,चर्चा बा राजधानी में ,Vikas Nishad,4,https://www.youtube.com/watch?v=6JoVr1ZGMz0
42,n/a,Salting,Rendy Da Silva,1,https://www.youtube.com/watch?v=8SyBJeuR3ho
43,n/a,Cooler Than Me,Mike Posner,17,https://www.youtube.com/watch?v=mqWq_48LxWQ
44,n/a,弥渡山歌（Midu Echoing),Yang Music - 羊音乐,5,https://www.youtube.com/watch?v=eIQqtWOA12c
45,42,AIRTEL PHONK,Mashuq Haque,2,https://www.youtube.com/watch?v=DjNq6N026bQ
46,46,Memória,Tom Filho,3,https://www.youtube.com/watch?v=DHXS1aSEB90
47,n/a,MONTAGEM REBOLA,ATLXS & DJ FKU,1,https://www.youtube.com/watch?v=0Ib0ZtLILys
48,n/a,बाज के शिकार,Sanjay Yaduvanshi & Shilpi Raj,1,https://www.youtube.com/watch?v=i8c6-4v8bnk
49,n/a,Ocean Eyes,Billie Eilish,14,https://www.youtube.com/watch?v=viimfQi_pUw
50,n/a,FUNK SIGILO,h6itam,12,https://www.youtube.com/watch?v=vEnSsrB2K9g
