Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
34,31,Astaga Bercanda,Akbar Chalay & Mingse,4,https://www.youtube.com/watch?v=wPb_miODtDI
35,22,matrix (bl studio loop) (slowed),chrmbchrmb,8,https://www.youtube.com/watch?v=J43OKxcNTD4
36,40, बेटा बेटा मत कर सासू अब तेरा बेटा मेरा है,Sunita Bagri,5,https://www.youtube.com/watch?v=t_HuUar4Tfs
37,n/a,Main Yahaan Hoon,Udit Narayan,6,https://www.youtube.com/watch?v=m6Y8xEfyXTs
38,45,Bholenath,Kaka WRLD,3,https://www.youtube.com/watch?v=a4pi2zKbf8Q
39,n/a,Desh Mere,Arijit Singh,7,https://www.youtube.com/watch?v=I0-IiiVgvyU
40,43,ICONIC BY MISTAKE,LE SSERAFIM & ILLIT & KATSEYE,8,https://www.youtube.com/watch?v=27C4pfRsf9g
41,16,Me Teri,Faizur Rahman Bijoy,3,https://www.youtube.com/watch?v=RdBk-CmwBRk
42,n/a,Midnight Feels Like Home,Jayven Solis & Aria Monroe,1,https://www.youtube.com/watch?v=opSqamrCbXU
43,n/a,He Tiranga La Madar Ho Jai,Chhotu Shikari,1,https://www.youtube.com/watch?v=alEV5fTP4hE
44,n/a,Mere Baba,Jubin Nautiyal,2,https://www.youtube.com/watch?v=_pWYaGi_FiM
45,n/a,FUNK MONOCLE (Ultra Slowed),Raiden & TRXSHBXY,1,https://www.youtube.com/watch?v=hD_iWnWyBCM
46,48,FUNK ABNORMAL (SLOWED),DJ V12 & SXID,13,https://www.youtube.com/watch?v=dWXMw_jOtSI
47,n/a,DIGIDI DIGIDI,DJ.ILHAM,3,https://www.youtube.com/watch?v=Bp6ToN4I5pU
48,44,MANDA BALA,Ariis,15,https://www.youtube.com/watch?v=zd14sI-09aY
49,23,unhappy,s0rrow,3,https://www.youtube.com/watch?v=-ryNfrDCpmI
50,n/a,Raat Ke Shikari,Masoom Sharma,17,https://www.youtube.com/watch?v=xMSuYh4ElPs
