Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
36,n/a,Dark Red (Funk Ultra Slowed),ZMAJOR & dearukia & SEKIMANE & zxnc,1,https://www.youtube.com/watch?v=zVxS9Jaj32o
37,25,BI,KISLOTV,6,https://www.youtube.com/watch?v=fQAovWwAtws
38,n/a,Epic Inspiration,AShamaluevMusic,4,https://www.youtube.com/watch?v=CvLHKUtcFg4
39,40,𝐀𝐧𝐚𝐥𝐨𝐠 𝐇𝐨𝐫𝐫𝐨𝐫 𝐅𝐮𝐧𝐤 (𝟔𝟕) - 𝐃𝐉 𝐑𝐚𝐮𝐥𝐢𝐩𝐮𝐞𝐬 - (𝐒𝐮𝐩𝐞𝐫 𝐒𝐥𝐨𝐰𝐞𝐝),qqPues & DJ Raulipues,7,https://www.youtube.com/watch?v=LAREL-WTRZY
40,47,混沌ブギ,jon-YAKITORY,2,https://www.youtube.com/watch?v=1Swg-aBO9eY
41,37,Your Idol,Saja Boys & Andrew Choi & Neckwav & Danny Chung & KEVIN WOO & samUIL Lee & KPop Demon Hunters Cast,15,https://www.youtube.com/watch?v=cWppAbqm9I8
41,n/a,NEWJEANS (Sped Up),Turtlecommercial,5,https://www.youtube.com/watch?v=Dqpmr-YKE80
43,n/a,Chop Chop Slide,Insane Clown Posse,3,https://www.youtube.com/watch?v=7bwxGRXKtPA
44,46,Shut up My Moms Calling,Hotel Ugly,3,https://www.youtube.com/watch?v=HVmpI3d11oM
45,27,poster boy,2hollis,8,https://www.youtube.com/watch?v=H2vTrHc-OGk
46,n/a,PIBBLE WASH MY BELLY FUNK,real wayne & aphonkus & DJ MOG,1,https://www.youtube.com/watch?v=HZqh9WwPVss
47,n/a,How It’s Done,HUNTR/X & EJAE & AUDREY NUNA & REI AMI & KPop Demon Hunters Cast,13,https://www.youtube.com/watch?v=QGsevnbItdU
48,20,VAI VAI TRAIR,DJ Asul,6,https://www.youtube.com/watch?v=2VV_ox3XXzg
49,49,MONTAGEM XONADA,MXZI & Dj Samir & DJ Javi26,12,https://www.youtube.com/watch?v=pUklUX8ITeo
50,50,LUA NA PRAÇA,Dj Samir & DJ Zarek & Dj Duda & LUNxdiE,2,https://www.youtube.com/watch?v=iLfVnU23E34
