Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,YouTube URL
31,41,Headlights (feat. KIDDO),Alok & Alan Walker,3,https://www.youtube.com/watch?v=zDy8K0o_ksA
32,36,SCUBA JUKE(IT STANKKK),h5wk,4,https://www.youtube.com/watch?v=YtHH50zdclQ
33,n/a,No Scrubs,TLC,1,https://www.youtube.com/watch?v=FrLequ6dUdM
34,29,iloveitiloveitiloveit,Bella Kay,7,https://www.youtube.com/watch?v=4D6qatXG5-A
35,12,My Band,D12,2,https://www.youtube.com/watch?v=ttWQK5VXskA
36,47,Heartless,Kanye West,2,https://www.youtube.com/watch?v=Co0tTeuUVhU
37,n/a,she goes by.,where.t.at,1,https://www.youtube.com/watch?v=VEA98Y4a6sU
38,28,BAD ENDING FUNK,Shimuda & slowlydying,5,n/a
39,30,Like That (feat. Gucci Mane),Doja Cat,6,https://www.youtube.com/watch?v=XEJLuJyxLDE
40,n/a,Nervy Funk (Ultra Slowed),DJ KVNXD & Dj Zidzz & BRTS7 & DJ ALGUS ZL,1,https://www.youtube.com/watch?v=wsGZiZvUBf0
41,34,Better Than Yours (feat. YoungBoy Never Broke Again),Coi Leray,2,https://www.youtube.com/watch?v=NqLe3mk__kg
42,n/a,Black Beatles (feat. Gucci Mane),Rae Sremmurd,5,https://www.youtube.com/watch?v=b8m9zhNAgKs
43,35,ENA Dream BBQ Funk,wixsp,3,https://www.youtube.com/watch?v=Y9rOHeRyD5Q
44,43,Stateside,PinkPantheress & Zara Larsson,16,https://www.youtube.com/watch?v=lIxQe1R5hs0
45,33,GOOFY LAUGH FUNK,VHM4D,4,https://www.youtube.com/watch?v=5u0m83yc-CE
46,32,Take Me Home,PinkPantheress,6,https://www.youtube.com/watch?v=dZBPhJ5zsEY
47,49,MOONLIGHT,XXXTENTACION,6,https://www.youtube.com/watch?v=GX8Hg6kWQYI
48,n/a,Ballin Like Curry (feat. Vincent2icey),IceyboyLandon,1,https://www.youtube.com/watch?v=MT6sXzNDhy4
48,26,Made In Japan,Buck Owens & The Buckaroos,5,https://www.youtube.com/watch?v=oo0dvvLUJhE
50,n/a,Touch,KATSEYE,1,https://www.youtube.com/watch?v=l9CZykYZkOQ
